state,incidentType,expectedResourceLevel,disasterCategory,durationClass,durationDays,declarationDelayDays,fyDeclared,ihProgramDeclared,paProgramDeclared,hmProgramDeclared,expectedResourceScore,missionAssignmentCount,uniqueAgencyCount,uniqueMaTypeCount,uniquePriorityCount,responseComplexityScore,missionDensity,agencyDensity,stage1_funded_prediction,ml_base_prediction,true_funding,totalObligatedFunding
NJ,Severe Storm,Medium-High,Weather,Medium,8,16,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Short,1,32,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Short,0,19,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Flood,High,Weather,Medium,5,96,2012,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Flood,High,Weather,Long,20,63,2012,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OH,Severe Storm,Medium-High,Weather,Short,3,52,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,3,47,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Fire,Medium,Unknown,Long,11,19,2012,True,False,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OR,Flood,High,Weather,Medium,4,45,2012,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PR,Hurricane,Very High,Weather,Medium,6,40,2012,True,False,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Short,2,16,2012,True,False,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
UT,Severe Storm,Medium-High,Weather,Short,1,63,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Earthquake,Very High,Geological,Long,63,73,2012,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Severe Storm,Medium-High,Weather,Short,1,70,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Severe Storm,Medium-High,Weather,Short,2,28,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Severe Storm,Medium-High,Weather,Short,0,172,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Severe Storm,Medium-High,Weather,Short,0,24,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Severe Storm,Medium-High,Weather,Medium,9,51,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Severe Storm,Medium-High,Weather,Short,0,67,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Severe Storm,Medium-High,Weather,Short,1,44,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Severe Storm,Medium-High,Weather,Medium,5,16,2012,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Severe Storm,Medium-High,Weather,Long,16,7,2012,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Severe Storm,Medium-High,Weather,Medium,9,24,2012,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Severe Storm,Medium-High,Weather,Long,15,73,2013,False,True,True,3,3,1,1,1,3,0.2,0.06666666666666667,1,3807.1755,1846.87,1846.87
AK,Flood,High,Weather,Long,25,39,2013,True,True,True,4,86,12,3,2,1032,3.44,0.48,1,3483841.2,3874515.92,3874515.92
AR,Severe Ice Storm,Medium,Unknown,Short,1,35,2013,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AR,Severe Storm,Medium-High,Weather,Medium,4,26,2013,False,True,True,3,2,1,1,1,2,0.5,0.25,1,6532.3906,7815.67,7815.67
AR,Severe Storm,Medium-High,Weather,Medium,6,27,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AZ,Freezing,Medium,Unknown,Long,37,80,2013,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Fire,Medium,Unknown,Short,3,31,2013,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CO,Fire,Medium,Unknown,Medium,5,45,2013,True,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CO,Fire,Medium,Unknown,Medium,10,45,2013,True,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CO,Flood,High,Weather,Long,19,3,2013,True,True,True,4,202,19,2,4,3838,10.63157894736842,1.0,1,10735492.0,9033099.45,9033099.45
CT,Hurricane,Very High,Weather,Long,12,3,2013,True,True,True,5,66,15,3,2,990,5.5,1.25,1,1416998.2,1236508.15,1236508.15
CT,Severe Storm,Medium-High,Weather,Short,3,41,2013,False,True,True,3,4,2,1,1,8,1.333333333333333,0.6666666666666666,1,15182.028,15267.2,15267.2
DC,Hurricane,Very High,Weather,Medium,5,40,2013,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DE,Hurricane,Very High,Weather,Long,12,20,2013,False,True,True,5,2,1,1,1,2,0.1666666666666667,0.08333333333333333,0,0.0,0.0,0.0
FL,Hurricane,Very High,Weather,Short,2,52,2013,False,True,True,5,3,1,1,2,3,1.5,0.5,1,3872.7456,2720.799999999999,2720.799999999999
FL,Severe Storm,Medium-High,Weather,Medium,5,31,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Short,2,27,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Flood,High,Weather,Long,13,44,2013,False,True,True,4,8,2,1,1,16,0.6153846153846154,0.1538461538461539,1,109194.06,105969.98,105969.98
IA,Severe Storm,Medium-High,Weather,Long,26,44,2013,False,True,True,3,16,3,1,1,48,0.6153846153846154,0.1153846153846154,1,693854.44,1108201.32,1108201.32
IA,Severe Storm,Medium-High,Weather,Medium,7,40,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IL,Flood,High,Weather,Long,19,24,2013,True,True,True,4,6,2,1,1,12,0.3157894736842105,0.1052631578947368,1,109127.125,180637.23,180637.23
KS,Snowstorm,Medium,Weather,Short,3,65,2013,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Severe Storm,Medium-High,Weather,Medium,9,45,2013,False,True,True,3,2,1,1,1,2,0.2222222222222222,0.1111111111111111,1,94.21923,53.34999999999991,53.34999999999991
MA,Hurricane,Very High,Weather,Long,12,53,2013,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Severe Storm,Medium-High,Weather,Short,1,70,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Hurricane,Very High,Weather,Medium,9,25,2013,True,True,True,5,2,1,1,1,2,0.2222222222222222,0.1111111111111111,1,1922.319,2189.7,2189.7
ME,Severe Storm,Medium-High,Weather,Short,1,45,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MI,Flood,High,Weather,Long,28,63,2013,False,True,True,4,6,2,1,2,12,0.2142857142857143,0.07142857142857142,1,780286.8,1170245.23,1170245.23
MN,Severe Storm,Medium-High,Weather,Short,2,24,2013,False,True,True,3,3,1,1,1,3,1.5,0.5,1,65351.883,96680.36000000004,96680.36000000004
MN,Severe Storm,Medium-High,Weather,Medium,6,35,2013,False,True,True,3,15,3,1,1,45,2.5,0.5,1,1075059.0,1164778.54,1164778.54
MO,Severe Storm,Medium-High,Weather,Long,12,50,2013,False,True,True,3,8,1,1,1,8,0.6666666666666666,0.08333333333333333,1,25512.99,22339.95,22339.95
MO,Severe Storm,Medium-High,Weather,Long,12,35,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Severe Storm,Medium-High,Weather,Long,12,3,2013,True,True,True,3,3,1,1,2,3,0.25,0.08333333333333333,1,5918.067,6740.059999999999,6740.059999999999
MT,Flood,High,Weather,Long,15,52,2013,False,True,True,4,2,1,1,1,2,0.1333333333333333,0.06666666666666667,1,114.70163,78.23999999999978,78.23999999999978
NC,Mud/Landslide,Medium,Unknown,Short,3,46,2013,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Flood,High,Weather,Medium,10,84,2013,False,True,True,4,5,2,1,2,10,0.5,0.2,1,208530.36,263050.59,263050.59
ND,Flood,High,Weather,Long,24,37,2013,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Flood,High,Weather,Medium,7,31,2013,False,True,True,4,2,1,1,1,2,0.2857142857142857,0.1428571428571428,1,2945.264,0.0,0.0
ND,Severe Storm,Medium-High,Weather,Long,30,56,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Hurricane,Very High,Weather,Long,13,33,2013,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Short,2,39,2013,False,True,True,3,6,2,1,1,12,3.0,1.0,1,29818.234,22788.67000000001,22788.67000000001
NH,Severe Storm,Medium-High,Weather,Medium,7,37,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Hurricane,Very High,Weather,Long,13,4,2013,True,True,True,5,721,36,3,4,25956,55.46153846153846,2.769230769230769,1,88306620.0,78207384.28,78207384.28
NM,Severe Storm,Medium-High,Weather,Short,2,70,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Severe Storm,Medium-High,Weather,Medium,5,69,2013,False,True,True,3,5,1,1,1,5,1.0,0.2,0,0.0,0.0,0.0
NY,Hurricane,Very High,Weather,Long,12,3,2013,True,True,True,5,787,42,3,4,33054,65.58333333333333,3.5,1,345536320.0,380167818.51,380167818.51
NY,Severe Storm,Medium-High,Weather,Short,1,74,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Flood,High,Weather,Long,14,16,2013,False,True,True,4,7,1,1,1,7,0.5,0.07142857142857142,1,24820.72,959466.4199999999,959466.4199999999
OH,Hurricane,Very High,Weather,Short,1,66,2013,False,True,True,5,3,1,1,1,3,3.0,1.0,1,119276.05,152115.1,152115.1
OK,Severe Storm,Medium-High,Weather,Short,2,43,2013,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Tornado,Medium-High,Weather,Long,15,2,2013,True,True,True,3,122,23,2,4,2806,8.133333333333333,1.533333333333333,1,2067876.4,1658323.36,1658323.36
PA,Hurricane,Very High,Weather,Long,13,76,2013,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
RI,Hurricane,Very High,Weather,Medium,5,8,2013,True,True,True,5,13,3,1,1,39,2.6,0.6,1,360714.22,133425.92,133425.92
RI,Severe Storm,Medium-High,Weather,Short,1,42,2013,False,True,True,3,2,1,1,1,2,2.0,1.0,1,2324.5244,2349.6,2349.6
SD,Severe Storm,Medium-High,Weather,Short,2,32,2013,False,True,True,3,5,1,1,1,5,2.5,0.5,1,24463.084,26177.28,26177.28
SD,Severe Storm,Medium-High,Weather,Medium,7,35,2013,False,True,True,3,4,2,1,1,8,0.5714285714285714,0.2857142857142857,1,9146.15,6298.040000000001,6298.040000000001
SD,Severe Storm,Medium-High,Weather,Medium,10,44,2013,False,True,True,3,2,1,1,2,2,0.2,0.1,0,0.0,0.0,0.0
TX,Other,Medium,Unknown,Short,3,107,2013,False,True,True,2,4,1,1,1,4,1.333333333333333,0.3333333333333333,1,10203.199,9963.279999999999,9963.279999999999
UT,Flood,High,Weather,Short,0,53,2013,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Hurricane,Very High,Weather,Long,13,31,2013,True,True,True,5,3,1,1,1,3,0.2307692307692308,0.07692307692307693,1,5935.9595,252.3800000000001,252.3800000000001
VT,Flood,High,Weather,Medium,4,22,2013,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Flood,High,Weather,Long,16,38,2013,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Severe Storm,Medium-High,Weather,Medium,8,49,2013,False,True,True,3,6,2,1,2,12,0.75,0.25,1,82377.0,227933.34,227933.34
WV,Hurricane,Very High,Weather,Medium,10,29,2013,False,True,True,5,9,3,2,2,27,0.9,0.3,1,1256302.2,2295821.51,2295821.51
WV,Flood,High,Weather,Short,0,43,2013,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Flood,High,Weather,Short,1,81,2014,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Severe Storm,Medium-High,Weather,Medium,9,79,2014,False,True,True,3,2,1,1,1,2,0.2222222222222222,0.1111111111111111,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Medium,7,4,2014,True,True,True,3,11,2,1,2,22,1.571428571428571,0.2857142857142857,1,86893.9,118839.08,118839.08
AR,Severe Ice Storm,Medium,Unknown,Short,1,32,2014,False,True,True,2,5,1,1,1,5,5.0,1.0,1,97943.01,113021.52,113021.52
AR,Severe Storm,Medium-High,Weather,Short,0,2,2014,True,True,True,3,16,5,1,2,80,0.0,0.0,1,301122.1,308420.77,308420.77
AS,Severe Storm,Medium-High,Weather,Medium,5,43,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Fire,Medium,Unknown,Long,68,118,2014,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Earthquake,Very High,Geological,Long,14,18,2014,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
FL,Severe Storm,Medium-High,Weather,Medium,8,8,2014,True,True,True,3,3,1,1,1,3,0.375,0.125,1,5194.1313,5402.12,5402.12
GA,Severe Ice Storm,Medium,Unknown,Medium,4,24,2014,False,True,True,2,4,1,1,2,4,1.0,0.25,1,4898.064,2239.68,2239.68
GU,Severe Storm,Medium-High,Weather,Short,3,44,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
HI,Severe Storm,Medium-High,Weather,Short,2,36,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Short,1,41,2014,False,True,True,3,6,1,1,1,6,6.0,1.0,1,8004.2896,3542.5,3542.5
IA,Flood,High,Weather,Medium,9,40,2014,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Long,11,40,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IL,Tornado,Medium-High,Weather,Short,0,9,2014,True,False,True,3,3,1,1,1,3,0.0,0.0,1,39572.637,2723.09,2723.09
IN,Severe Storm,Medium-High,Weather,Medium,4,107,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Long,25,92,2014,False,True,True,3,6,1,1,1,6,0.24,0.04,1,10042.182,10947.32,10947.32
KY,Severe Storm,Medium-High,Weather,Medium,5,43,2014,False,True,True,3,2,1,1,2,2,0.4,0.2,1,3642.037,2483.03,2483.03
MD,Severe Storm,Medium-High,Weather,Short,1,57,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MI,Flood,High,Weather,Short,2,45,2014,True,True,True,4,9,3,2,2,27,4.5,1.5,1,220077.31,468692.35,468692.35
MN,Flood,High,Weather,Long,30,40,2014,False,True,True,4,2,1,1,1,2,0.06666666666666667,0.03333333333333333,1,2153.882,1949.95,1949.95
MS,Severe Storm,Medium-High,Weather,Medium,5,2,2014,True,True,True,3,17,3,2,2,51,3.4,0.6,1,484500.4,425341.49,425341.49
MT,Flood,High,Weather,Long,15,47,2014,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Flood,High,Weather,Short,0,94,2014,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Severe Ice Storm,Medium,Unknown,Short,1,25,2014,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Severe Storm,Medium-High,Weather,Short,1,27,2014,False,True,True,3,2,1,1,2,2,2.0,1.0,1,3301.2104,0.0,0.0
ND,Flood,High,Weather,Medium,6,55,2014,False,True,True,4,2,1,1,1,2,0.3333333333333333,0.1666666666666667,1,5541.9766,6202.280000000001,6202.280000000001
NE,Severe Storm,Medium-High,Weather,Medium,4,55,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Tornado,Medium-High,Weather,Short,1,37,2014,False,True,True,3,8,2,1,1,16,8.0,2.0,1,200630.6,233712.15,233712.15
NE,Severe Storm,Medium-High,Weather,Medium,7,40,2014,False,True,True,3,4,1,1,1,4,0.5714285714285714,0.1428571428571428,1,40484.45,77921.73000000001,77921.73000000001
NE,Severe Storm,Medium-High,Weather,Short,3,57,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Severe Storm,Medium-High,Weather,Short,3,41,2014,False,True,True,3,22,4,1,2,88,7.333333333333333,1.333333333333333,1,274497.28,273022.05,273022.05
NM,Flood,High,Weather,Long,13,50,2014,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Severe Storm,Medium-High,Weather,Medium,9,56,2014,False,True,True,3,2,1,1,2,2,0.2222222222222222,0.1111111111111111,1,1534.3088,2518.01,2518.01
OK,Severe Storm,Medium-High,Weather,Short,1,56,2014,False,True,True,3,4,1,1,1,4,4.0,1.0,1,68400.7,0.0,0.0
OR,Severe Storm,Medium-High,Weather,Medium,4,57,2014,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PA,Severe Storm,Medium-High,Weather,Long,15,97,2014,False,True,True,3,6,1,1,2,6,0.4,0.06666666666666667,1,3579.4397,3107.73,3107.73
SC,Severe Ice Storm,Medium,Unknown,Medium,4,30,2014,False,True,True,2,15,2,1,2,30,3.75,0.5,1,1513134.2,2451574.64,2451574.64
SD,Severe Storm,Medium-High,Weather,Long,13,36,2014,True,True,True,3,13,4,1,2,52,1.0,0.3076923076923077,1,37214.188,25909.69,25909.69
SD,Flood,High,Weather,Medium,7,45,2014,False,True,True,4,6,2,1,2,12,0.8571428571428571,0.2857142857142857,1,53834.08,48765.68,48765.68
TN,Severe Ice Storm,Medium,Unknown,Short,2,40,2014,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Medium,5,69,2014,False,True,True,3,4,1,1,2,4,0.8,0.2,1,103940.48,154605.1,154605.1
TX,Severe Storm,Medium-High,Weather,Short,1,51,2014,False,True,True,3,8,1,1,1,8,8.0,1.0,1,85118.414,100073.06,100073.06
VT,Severe Ice Storm,Medium,Unknown,Medium,6,40,2014,False,True,True,2,2,1,1,1,2,0.3333333333333333,0.1666666666666667,1,4506.109,0.0,0.0
VT,Flood,High,Weather,Short,3,57,2014,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Mud/Landslide,Medium,Unknown,Long,37,11,2014,True,True,True,2,65,11,2,4,715,1.756756756756757,0.2972972972972973,1,1741482.4,3190934.26,3190934.26
WA,Fire,Medium,Unknown,Long,27,33,2014,False,True,True,2,13,3,2,1,39,0.4814814814814815,0.1111111111111111,1,144318.45,82404.84,82404.84
AR,Severe Storm,Medium-High,Weather,Long,39,50,2015,True,True,True,3,5,2,1,2,10,0.1282051282051282,0.05128205128205128,1,308480.66,637446.55,637446.55
AZ,Flood,High,Weather,Short,2,59,2015,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Flood,High,Weather,Short,2,54,2015,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Fire,Medium,Unknown,Long,51,13,2015,True,True,True,2,67,9,2,2,603,1.313725490196078,0.1764705882352941,1,4438567.0,4803051.43,4803051.43
CO,Flood,High,Weather,Long,43,73,2015,False,True,True,4,12,3,1,2,36,0.2790697674418605,0.06976744186046512,1,269830.84,221173.14,221173.14
CT,Severe Storm,Medium-High,Weather,Short,2,72,2015,False,True,True,3,3,1,1,1,3,1.5,0.5,1,31193.727,34592.35,34592.35
GA,Severe Ice Storm,Medium,Unknown,Short,2,64,2015,False,True,True,2,3,1,1,1,3,1.5,0.5,1,105900.01,121743.97,121743.97
GU,Typhoon,Medium,Unknown,Short,3,23,2015,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
HI,Volcanic Eruption,Medium,Unknown,Long,202,60,2015,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Medium,5,41,2015,False,True,True,3,2,1,1,2,2,0.4,0.2,1,2549.247,4157.280000000001,4157.280000000001
KS,Severe Storm,Medium-High,Weather,Long,48,77,2015,False,True,True,3,3,1,1,2,3,0.0625,0.02083333333333333,1,1098.4789,733.6300000000001,733.6300000000001
KY,Snowstorm,Medium,Weather,Medium,7,74,2015,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Flood,High,Weather,Long,15,29,2015,True,True,True,4,3,1,1,1,3,0.2,0.06666666666666667,0,0.0,0.0,0.0
KY,Flood,High,Weather,Medium,6,70,2015,False,True,True,4,3,1,1,1,3,0.5,0.1666666666666667,1,240061.98,232262.58,232262.58
KY,Severe Storm,Medium-High,Weather,Medium,9,32,2015,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Flood,High,Weather,Long,33,56,2015,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Severe Storm,Medium-High,Weather,Short,2,77,2015,False,True,True,3,16,3,1,1,48,8.0,1.5,1,141865.84,119947.68,119947.68
ME,Snowstorm,Medium,Weather,Short,2,45,2015,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Severe Storm,Medium-High,Weather,Short,1,52,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Severe Storm,Medium-High,Weather,Long,73,84,2015,False,True,True,3,14,2,1,2,28,0.1917808219178082,0.0273972602739726,1,292749.0,283095.56,283095.56
MP,Typhoon,Medium,Unknown,Short,2,4,2015,True,True,True,2,136,11,2,3,1496,68.0,5.5,1,7060538.0,9037915.45,9037915.45
MS,Tornado,Medium-High,Weather,Short,0,15,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Severe Storm,Medium-High,Weather,Medium,4,49,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Long,42,50,2015,False,True,True,3,15,2,1,2,30,0.3571428571428572,0.04761904761904762,1,1671312.9,1974878.15,1974878.15
NH,Severe Storm,Medium-High,Weather,Short,2,58,2015,False,True,True,3,3,1,1,1,3,1.5,0.5,1,2553.8855,2658.58,2658.58
NJ,Severe Storm,Medium-High,Weather,Short,0,29,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Severe Storm,Medium-High,Weather,Medium,9,71,2015,False,True,True,3,3,1,1,1,3,0.3333333333333333,0.1111111111111111,0,0.0,0.0,0.0
NM,Severe Storm,Medium-High,Weather,Long,11,44,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NV,Flood,High,Weather,Short,2,59,2015,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Snowstorm,Medium,Weather,Medium,9,35,2015,False,True,True,2,5,1,1,1,5,0.5555555555555556,0.1111111111111111,1,0.71458673,9.094947017729282e-13,9.094947017729282e-13
OK,Severe Storm,Medium-High,Weather,Long,48,21,2015,True,True,True,3,60,6,1,2,360,1.25,0.125,1,2025800.1,8610578.3,8610578.3
RI,Severe Storm,Medium-High,Weather,Short,2,67,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Medium,7,43,2015,False,True,True,3,9,3,1,2,27,1.285714285714286,0.4285714285714285,1,102722.27,174774.27,174774.27
SD,Severe Storm,Medium-High,Weather,Long,21,91,2015,True,False,True,3,49,8,1,3,392,2.333333333333333,0.3809523809523809,1,1136978.6,1236104.41,1236104.41
TN,Severe Ice Storm,Medium,Unknown,Medium,7,46,2015,False,True,True,2,6,2,1,2,12,0.8571428571428571,0.2857142857142857,1,312850.94,353673.89,353673.89
TX,Severe Storm,Medium-High,Weather,Long,49,25,2015,True,True,True,3,62,11,2,3,682,1.26530612244898,0.2244897959183673,1,1876228.2,1736326.79,1736326.79
VT,Severe Storm,Medium-High,Weather,Short,3,56,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Severe Storm,Medium-High,Weather,Short,0,50,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Severe Storm,Medium-High,Weather,Long,11,28,2015,False,True,True,3,19,4,1,3,76,1.727272727272727,0.3636363636363636,1,659548.3,134885.37,134885.37
WV,Severe Storm,Medium-High,Weather,Short,2,41,2015,False,True,True,3,5,1,1,1,5,2.5,0.5,0,0.0,0.0,0.0
WV,Flood,High,Weather,Short,3,40,2015,False,True,True,4,7,1,1,1,7,2.333333333333333,0.3333333333333333,0,0.0,0.0,0.0
WV,Flood,High,Weather,Short,2,38,2015,False,True,True,4,11,1,1,1,11,5.5,0.5,1,124211.57,246509.22,246509.22
WV,Severe Storm,Medium-High,Weather,Medium,4,28,2015,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WY,Flood,High,Weather,Long,13,44,2015,True,True,True,4,24,4,1,3,96,1.846153846153846,0.3076923076923077,1,295420.94,189009.86,189009.86
AK,Coastal Storm,High,Weather,Short,0,64,2016,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Severe Storm,Medium-High,Weather,Short,3,67,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Medium,8,29,2016,False,True,True,3,10,3,1,2,30,1.25,0.375,1,10358.278,4856.59,4856.59
AR,Severe Storm,Medium-High,Weather,Long,27,41,2016,True,True,True,3,13,4,1,2,52,0.4814814814814815,0.1481481481481481,1,443697.72,639155.7899999999,639155.7899999999
AR,Severe Storm,Medium-High,Weather,Medium,5,59,2016,False,True,True,3,9,3,1,1,27,1.8,0.6,1,112710.15,25315.02,25315.02
DC,Snowstorm,Medium,Weather,Short,1,42,2016,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DE,Snowstorm,Medium,Weather,Short,1,54,2016,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
FL,Hurricane,Very High,Weather,Long,11,28,2016,True,True,True,5,2,1,1,1,2,0.1818181818181818,0.09090909090909091,0,0.0,3248.74,3248.74
